,STATION ID,TIME,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,Usage
1794416,69,2018-09-26 04:00:00,GRAND CANAL DOCK,40,38,95.0
1794428,69,2018-09-26 05:00:00,GRAND CANAL DOCK,40,30,75.0
1794440,69,2018-09-26 06:00:00,GRAND CANAL DOCK,40,22,55.00000000000001
1794452,69,2018-09-26 07:00:00,GRAND CANAL DOCK,40,5,12.5
1794464,69,2018-09-26 08:00:00,GRAND CANAL DOCK,40,0,0.0
1794476,69,2018-09-26 09:00:00,GRAND CANAL DOCK,40,0,0.0
1794488,69,2018-09-26 10:00:00,GRAND CANAL DOCK,40,0,0.0
1794500,69,2018-09-26 11:00:00,GRAND CANAL DOCK,40,1,2.5
1794512,69,2018-09-26 12:00:00,GRAND CANAL DOCK,40,8,20.0
1794524,69,2018-09-26 13:00:00,GRAND CANAL DOCK,40,4,10.0
1794536,69,2018-09-26 14:00:00,GRAND CANAL DOCK,40,13,32.5
1794548,69,2018-09-26 15:00:00,GRAND CANAL DOCK,40,13,32.5
1794560,69,2018-09-26 16:00:00,GRAND CANAL DOCK,40,20,50.0
1794572,69,2018-09-26 17:00:00,GRAND CANAL DOCK,40,35,87.5
1794584,69,2018-09-26 18:00:00,GRAND CANAL DOCK,40,37,92.5
1794596,69,2018-09-26 19:00:00,GRAND CANAL DOCK,40,40,100.0
1794608,69,2018-09-26 20:00:00,GRAND CANAL DOCK,40,40,100.0
1794620,69,2018-09-26 21:00:00,GRAND CANAL DOCK,40,40,100.0
1794632,69,2018-09-26 22:00:00,GRAND CANAL DOCK,40,38,95.0
1794644,69,2018-09-26 23:00:00,GRAND CANAL DOCK,40,40,100.0
1796096,75,2018-09-26 00:00:00,JAMES STREET,40,6,15.0
1796108,75,2018-09-26 01:00:00,JAMES STREET,40,6,15.0
1796120,75,2018-09-26 02:00:00,JAMES STREET,40,6,15.0
1796132,75,2018-09-26 03:00:00,JAMES STREET,40,6,15.0
1796144,75,2018-09-26 04:00:00,JAMES STREET,40,6,15.0
1796156,75,2018-09-26 05:00:00,JAMES STREET,40,5,12.5
1796168,75,2018-09-26 06:00:00,JAMES STREET,40,8,20.0
1796180,75,2018-09-26 07:00:00,JAMES STREET,40,22,55.00000000000001
1796192,75,2018-09-26 08:00:00,JAMES STREET,40,38,95.0
1796204,75,2018-09-26 09:00:00,JAMES STREET,40,38,95.0
1796216,75,2018-09-26 10:00:00,JAMES STREET,40,39,97.5
1796228,75,2018-09-26 11:00:00,JAMES STREET,40,38,95.0
1796240,75,2018-09-26 12:00:00,JAMES STREET,40,39,97.5
1796252,75,2018-09-26 13:00:00,JAMES STREET,40,35,87.5
1796264,75,2018-09-26 14:00:00,JAMES STREET,40,34,85.0
1796276,75,2018-09-26 15:00:00,JAMES STREET,40,38,95.0
1796288,75,2018-09-26 16:00:00,JAMES STREET,40,30,75.0
1796300,75,2018-09-26 17:00:00,JAMES STREET,40,31,77.5
1796312,75,2018-09-26 18:00:00,JAMES STREET,40,25,62.5
1796324,75,2018-09-26 19:00:00,JAMES STREET,40,27,67.5
1796336,75,2018-09-26 20:00:00,JAMES STREET,40,23,57.49999999999999
1796348,75,2018-09-26 21:00:00,JAMES STREET,40,18,45.0
1796360,75,2018-09-26 22:00:00,JAMES STREET,40,16,40.0
1796372,75,2018-09-26 23:00:00,JAMES STREET,40,11,27.500000000000004
1802720,98,2018-09-26 00:00:00,FREDERICK STREET SOUTH,40,40,100.0
1802732,98,2018-09-26 01:00:00,FREDERICK STREET SOUTH,40,40,100.0
1802744,98,2018-09-26 02:00:00,FREDERICK STREET SOUTH,40,40,100.0
1802756,98,2018-09-26 03:00:00,FREDERICK STREET SOUTH,40,40,100.0
1802768,98,2018-09-26 04:00:00,FREDERICK STREET SOUTH,40,40,100.0
1802780,98,2018-09-26 05:00:00,FREDERICK STREET SOUTH,40,40,100.0
1802792,98,2018-09-26 06:00:00,FREDERICK STREET SOUTH,40,35,87.5
1802804,98,2018-09-26 07:00:00,FREDERICK STREET SOUTH,40,32,80.0
1802816,98,2018-09-26 08:00:00,FREDERICK STREET SOUTH,40,23,57.49999999999999
1802828,98,2018-09-26 09:00:00,FREDERICK STREET SOUTH,40,18,45.0
1802840,98,2018-09-26 10:00:00,FREDERICK STREET SOUTH,40,17,42.5
1802852,98,2018-09-26 11:00:00,FREDERICK STREET SOUTH,40,16,40.0
1802864,98,2018-09-26 12:00:00,FREDERICK STREET SOUTH,40,11,27.500000000000004
1802876,98,2018-09-26 13:00:00,FREDERICK STREET SOUTH,40,12,30.0
1802888,98,2018-09-26 14:00:00,FREDERICK STREET SOUTH,40,15,37.5
1802900,98,2018-09-26 15:00:00,FREDERICK STREET SOUTH,40,22,55.00000000000001
1802912,98,2018-09-26 16:00:00,FREDERICK STREET SOUTH,40,29,72.5
1802924,98,2018-09-26 17:00:00,FREDERICK STREET SOUTH,40,39,97.5
1802936,98,2018-09-26 18:00:00,FREDERICK STREET SOUTH,40,40,100.0
1802948,98,2018-09-26 19:00:00,FREDERICK STREET SOUTH,40,39,97.5
1802960,98,2018-09-26 20:00:00,FREDERICK STREET SOUTH,40,39,97.5
1802972,98,2018-09-26 21:00:00,FREDERICK STREET SOUTH,40,40,100.0
1802984,98,2018-09-26 22:00:00,FREDERICK STREET SOUTH,40,40,100.0
1802996,98,2018-09-26 23:00:00,FREDERICK STREET SOUTH,40,40,100.0
1826912,69,2018-09-27 00:00:00,GRAND CANAL DOCK,40,40,100.0
1826924,69,2018-09-27 01:00:00,GRAND CANAL DOCK,40,40,100.0
1826936,69,2018-09-27 02:00:00,GRAND CANAL DOCK,40,40,100.0
1826948,69,2018-09-27 03:00:00,GRAND CANAL DOCK,40,40,100.0
1826960,69,2018-09-27 04:00:00,GRAND CANAL DOCK,40,40,100.0
1826972,69,2018-09-27 05:00:00,GRAND CANAL DOCK,40,33,82.5
1826984,69,2018-09-27 06:00:00,GRAND CANAL DOCK,40,26,65.0
1826996,69,2018-09-27 07:00:00,GRAND CANAL DOCK,40,21,52.5
1827008,69,2018-09-27 08:00:00,GRAND CANAL DOCK,40,6,15.0
1827020,69,2018-09-27 09:00:00,GRAND CANAL DOCK,40,1,2.5
1827032,69,2018-09-27 10:00:00,GRAND CANAL DOCK,40,8,20.0
1827044,69,2018-09-27 11:00:00,GRAND CANAL DOCK,40,0,0.0
1827056,69,2018-09-27 12:00:00,GRAND CANAL DOCK,40,1,2.5
1827068,69,2018-09-27 13:00:00,GRAND CANAL DOCK,40,1,2.5
1827080,69,2018-09-27 14:00:00,GRAND CANAL DOCK,40,2,5.0
1827092,69,2018-09-27 15:00:00,GRAND CANAL DOCK,40,1,2.5
1827104,69,2018-09-27 16:00:00,GRAND CANAL DOCK,40,16,40.0
1827116,69,2018-09-27 17:00:00,GRAND CANAL DOCK,40,25,62.5
1827128,69,2018-09-27 18:00:00,GRAND CANAL DOCK,40,25,62.5
1827140,69,2018-09-27 19:00:00,GRAND CANAL DOCK,40,30,75.0
1827152,69,2018-09-27 20:00:00,GRAND CANAL DOCK,40,34,85.0
1827164,69,2018-09-27 21:00:00,GRAND CANAL DOCK,40,37,92.5
1827176,69,2018-09-27 22:00:00,GRAND CANAL DOCK,40,40,100.0
1827188,69,2018-09-27 23:00:00,GRAND CANAL DOCK,40,40,100.0
1828640,75,2018-09-27 00:00:00,JAMES STREET,40,11,27.500000000000004
1828652,75,2018-09-27 01:00:00,JAMES STREET,40,11,27.500000000000004
1828664,75,2018-09-27 02:00:00,JAMES STREET,40,11,27.500000000000004
1828676,75,2018-09-27 03:00:00,JAMES STREET,40,11,27.500000000000004
1828688,75,2018-09-27 04:00:00,JAMES STREET,40,11,27.500000000000004
1828700,75,2018-09-27 05:00:00,JAMES STREET,40,10,25.0
1828712,75,2018-09-27 06:00:00,JAMES STREET,40,13,32.5
1828724,75,2018-09-27 07:00:00,JAMES STREET,40,35,87.5
1828736,75,2018-09-27 08:00:00,JAMES STREET,40,40,100.0
1828748,75,2018-09-27 09:00:00,JAMES STREET,40,39,97.5
1828760,75,2018-09-27 10:00:00,JAMES STREET,40,39,97.5
1828772,75,2018-09-27 11:00:00,JAMES STREET,40,40,100.0
1828784,75,2018-09-27 12:00:00,JAMES STREET,40,39,97.5
1828796,75,2018-09-27 13:00:00,JAMES STREET,40,37,92.5
1828808,75,2018-09-27 14:00:00,JAMES STREET,40,37,92.5
1828820,75,2018-09-27 15:00:00,JAMES STREET,40,31,77.5
1828832,75,2018-09-27 16:00:00,JAMES STREET,40,30,75.0
1828844,75,2018-09-27 17:00:00,JAMES STREET,40,20,50.0
1828856,75,2018-09-27 18:00:00,JAMES STREET,40,23,57.49999999999999
1828868,75,2018-09-27 19:00:00,JAMES STREET,40,21,52.5
1828880,75,2018-09-27 20:00:00,JAMES STREET,40,12,30.0
1828892,75,2018-09-27 21:00:00,JAMES STREET,40,7,17.5
1828904,75,2018-09-27 22:00:00,JAMES STREET,40,6,15.0
1828916,75,2018-09-27 23:00:00,JAMES STREET,40,3,7.5
1835264,98,2018-09-27 00:00:00,FREDERICK STREET SOUTH,40,40,100.0
1835276,98,2018-09-27 01:00:00,FREDERICK STREET SOUTH,40,40,100.0
1835288,98,2018-09-27 02:00:00,FREDERICK STREET SOUTH,40,40,100.0
1835300,98,2018-09-27 03:00:00,FREDERICK STREET SOUTH,40,40,100.0
1835312,98,2018-09-27 04:00:00,FREDERICK STREET SOUTH,40,40,100.0
1835324,98,2018-09-27 05:00:00,FREDERICK STREET SOUTH,40,40,100.0
1835336,98,2018-09-27 06:00:00,FREDERICK STREET SOUTH,40,34,85.0
1835348,98,2018-09-27 07:00:00,FREDERICK STREET SOUTH,40,33,82.5
1835360,98,2018-09-27 08:00:00,FREDERICK STREET SOUTH,40,33,82.5
1835372,98,2018-09-27 09:00:00,FREDERICK STREET SOUTH,40,29,72.5
1835384,98,2018-09-27 10:00:00,FREDERICK STREET SOUTH,40,23,57.49999999999999
1835396,98,2018-09-27 11:00:00,FREDERICK STREET SOUTH,40,20,50.0
1835408,98,2018-09-27 12:00:00,FREDERICK STREET SOUTH,40,16,40.0
1835420,98,2018-09-27 13:00:00,FREDERICK STREET SOUTH,40,21,52.5
1835432,98,2018-09-27 14:00:00,FREDERICK STREET SOUTH,40,23,57.49999999999999
1835444,98,2018-09-27 15:00:00,FREDERICK STREET SOUTH,40,34,85.0
1835456,98,2018-09-27 16:00:00,FREDERICK STREET SOUTH,40,40,100.0
1835468,98,2018-09-27 17:00:00,FREDERICK STREET SOUTH,40,40,100.0
1835480,98,2018-09-27 18:00:00,FREDERICK STREET SOUTH,40,39,97.5
1835492,98,2018-09-27 19:00:00,FREDERICK STREET SOUTH,40,40,100.0
1835504,98,2018-09-27 20:00:00,FREDERICK STREET SOUTH,40,40,100.0
1835516,98,2018-09-27 21:00:00,FREDERICK STREET SOUTH,40,40,100.0
1835528,98,2018-09-27 22:00:00,FREDERICK STREET SOUTH,40,39,97.5
1835540,98,2018-09-27 23:00:00,FREDERICK STREET SOUTH,40,40,100.0
1859456,69,2018-09-28 00:00:00,GRAND CANAL DOCK,40,40,100.0
1859468,69,2018-09-28 01:00:00,GRAND CANAL DOCK,40,40,100.0
1859480,69,2018-09-28 02:00:00,GRAND CANAL DOCK,40,40,100.0
1859492,69,2018-09-28 03:00:00,GRAND CANAL DOCK,40,40,100.0
1859504,69,2018-09-28 04:00:00,GRAND CANAL DOCK,40,40,100.0
1859516,69,2018-09-28 05:00:00,GRAND CANAL DOCK,40,34,85.0
1859528,69,2018-09-28 06:00:00,GRAND CANAL DOCK,40,34,85.0
1859540,69,2018-09-28 07:00:00,GRAND CANAL DOCK,40,25,62.5
1859552,69,2018-09-28 08:00:00,GRAND CANAL DOCK,40,20,50.0
1859564,69,2018-09-28 09:00:00,GRAND CANAL DOCK,40,1,2.5
1859576,69,2018-09-28 10:00:00,GRAND CANAL DOCK,40,1,2.5
1859588,69,2018-09-28 11:00:00,GRAND CANAL DOCK,40,1,2.5
1859600,69,2018-09-28 12:00:00,GRAND CANAL DOCK,40,12,30.0
1859612,69,2018-09-28 13:00:00,GRAND CANAL DOCK,40,22,55.00000000000001
1859624,69,2018-09-28 14:00:00,GRAND CANAL DOCK,40,14,35.0
1859636,69,2018-09-28 15:00:00,GRAND CANAL DOCK,40,14,35.0
1859648,69,2018-09-28 16:00:00,GRAND CANAL DOCK,40,33,82.5
1859660,69,2018-09-28 17:00:00,GRAND CANAL DOCK,40,40,100.0
1859672,69,2018-09-28 18:00:00,GRAND CANAL DOCK,40,39,97.5
1859684,69,2018-09-28 19:00:00,GRAND CANAL DOCK,40,36,90.0
1859696,69,2018-09-28 20:00:00,GRAND CANAL DOCK,40,38,95.0
1859708,69,2018-09-28 21:00:00,GRAND CANAL DOCK,40,39,97.5
1859720,69,2018-09-28 22:00:00,GRAND CANAL DOCK,40,39,97.5
1859732,69,2018-09-28 23:00:00,GRAND CANAL DOCK,40,36,90.0
1861184,75,2018-09-28 00:00:00,JAMES STREET,40,3,7.5
1861196,75,2018-09-28 01:00:00,JAMES STREET,40,3,7.5
1861208,75,2018-09-28 02:00:00,JAMES STREET,40,3,7.5
1861220,75,2018-09-28 03:00:00,JAMES STREET,40,3,7.5
1861232,75,2018-09-28 04:00:00,JAMES STREET,40,3,7.5
1861244,75,2018-09-28 05:00:00,JAMES STREET,40,3,7.5
1861256,75,2018-09-28 06:00:00,JAMES STREET,40,5,12.5
1861268,75,2018-09-28 07:00:00,JAMES STREET,40,17,42.5
1861280,75,2018-09-28 08:00:00,JAMES STREET,40,39,97.5
1861292,75,2018-09-28 09:00:00,JAMES STREET,40,40,100.0
1861304,75,2018-09-28 10:00:00,JAMES STREET,40,40,100.0
1861316,75,2018-09-28 11:00:00,JAMES STREET,40,40,100.0
1861328,75,2018-09-28 12:00:00,JAMES STREET,40,37,92.5
1861340,75,2018-09-28 13:00:00,JAMES STREET,40,40,100.0
1861352,75,2018-09-28 14:00:00,JAMES STREET,40,37,92.5
1861364,75,2018-09-28 15:00:00,JAMES STREET,40,35,87.5
1861376,75,2018-09-28 16:00:00,JAMES STREET,40,32,80.0
1861388,75,2018-09-28 17:00:00,JAMES STREET,40,31,77.5
1861400,75,2018-09-28 18:00:00,JAMES STREET,40,33,82.5
1861412,75,2018-09-28 19:00:00,JAMES STREET,40,36,90.0
1861424,75,2018-09-28 20:00:00,JAMES STREET,40,37,92.5
1861436,75,2018-09-28 21:00:00,JAMES STREET,40,40,100.0
1861448,75,2018-09-28 22:00:00,JAMES STREET,40,40,100.0
1861460,75,2018-09-28 23:00:00,JAMES STREET,40,36,90.0
1867808,98,2018-09-28 00:00:00,FREDERICK STREET SOUTH,40,40,100.0
1867820,98,2018-09-28 01:00:00,FREDERICK STREET SOUTH,40,40,100.0
1867832,98,2018-09-28 02:00:00,FREDERICK STREET SOUTH,40,40,100.0
1867844,98,2018-09-28 03:00:00,FREDERICK STREET SOUTH,40,40,100.0
1867856,98,2018-09-28 04:00:00,FREDERICK STREET SOUTH,40,40,100.0
1867868,98,2018-09-28 05:00:00,FREDERICK STREET SOUTH,40,40,100.0
1867880,98,2018-09-28 06:00:00,FREDERICK STREET SOUTH,40,35,87.5
1867892,98,2018-09-28 07:00:00,FREDERICK STREET SOUTH,40,32,80.0
1867904,98,2018-09-28 08:00:00,FREDERICK STREET SOUTH,40,32,80.0
1867916,98,2018-09-28 09:00:00,FREDERICK STREET SOUTH,40,29,72.5
1867928,98,2018-09-28 10:00:00,FREDERICK STREET SOUTH,40,22,55.00000000000001
1867940,98,2018-09-28 11:00:00,FREDERICK STREET SOUTH,40,23,57.49999999999999
1867952,98,2018-09-28 12:00:00,FREDERICK STREET SOUTH,40,20,50.0
1867964,98,2018-09-28 13:00:00,FREDERICK STREET SOUTH,40,21,52.5
1867976,98,2018-09-28 14:00:00,FREDERICK STREET SOUTH,40,23,57.49999999999999
1867988,98,2018-09-28 15:00:00,FREDERICK STREET SOUTH,40,24,60.0
1868000,98,2018-09-28 16:00:00,FREDERICK STREET SOUTH,40,30,75.0
1868012,98,2018-09-28 17:00:00,FREDERICK STREET SOUTH,40,36,90.0
1868024,98,2018-09-28 18:00:00,FREDERICK STREET SOUTH,40,40,100.0
1868036,98,2018-09-28 19:00:00,FREDERICK STREET SOUTH,40,40,100.0
1868048,98,2018-09-28 20:00:00,FREDERICK STREET SOUTH,40,40,100.0
1868060,98,2018-09-28 21:00:00,FREDERICK STREET SOUTH,40,40,100.0
1868072,98,2018-09-28 22:00:00,FREDERICK STREET SOUTH,40,40,100.0
1868084,98,2018-09-28 23:00:00,FREDERICK STREET SOUTH,40,40,100.0
1892000,69,2018-09-29 00:00:00,GRAND CANAL DOCK,40,35,87.5
1892012,69,2018-09-29 01:00:00,GRAND CANAL DOCK,40,35,87.5
1892024,69,2018-09-29 02:00:00,GRAND CANAL DOCK,40,35,87.5
1892036,69,2018-09-29 03:00:00,GRAND CANAL DOCK,40,35,87.5
1892048,69,2018-09-29 04:00:00,GRAND CANAL DOCK,40,35,87.5
1892060,69,2018-09-29 05:00:00,GRAND CANAL DOCK,40,33,82.5
1892072,69,2018-09-29 06:00:00,GRAND CANAL DOCK,40,32,80.0
1892084,69,2018-09-29 07:00:00,GRAND CANAL DOCK,40,24,60.0
1892096,69,2018-09-29 08:00:00,GRAND CANAL DOCK,40,24,60.0
1892108,69,2018-09-29 09:00:00,GRAND CANAL DOCK,40,29,72.5
1892120,69,2018-09-29 10:00:00,GRAND CANAL DOCK,40,28,70.0
1892132,69,2018-09-29 11:00:00,GRAND CANAL DOCK,40,40,100.0
1892144,69,2018-09-29 12:00:00,GRAND CANAL DOCK,40,36,90.0
1892156,69,2018-09-29 13:00:00,GRAND CANAL DOCK,40,36,90.0
1892168,69,2018-09-29 14:00:00,GRAND CANAL DOCK,40,31,77.5
1892180,69,2018-09-29 15:00:00,GRAND CANAL DOCK,40,40,100.0
1892192,69,2018-09-29 16:00:00,GRAND CANAL DOCK,40,33,82.5
1892204,69,2018-09-29 17:00:00,GRAND CANAL DOCK,40,27,67.5
1892216,69,2018-09-29 18:00:00,GRAND CANAL DOCK,40,23,57.49999999999999
1892228,69,2018-09-29 19:00:00,GRAND CANAL DOCK,40,25,62.5
1892240,69,2018-09-29 20:00:00,GRAND CANAL DOCK,40,24,60.0
1892252,69,2018-09-29 21:00:00,GRAND CANAL DOCK,40,23,57.49999999999999
1892264,69,2018-09-29 22:00:00,GRAND CANAL DOCK,40,19,47.5
1892276,69,2018-09-29 23:00:00,GRAND CANAL DOCK,40,15,37.5
1893728,75,2018-09-29 00:00:00,JAMES STREET,40,36,90.0
1893740,75,2018-09-29 01:00:00,JAMES STREET,40,36,90.0
1893752,75,2018-09-29 02:00:00,JAMES STREET,40,36,90.0
1893764,75,2018-09-29 03:00:00,JAMES STREET,40,36,90.0
1893776,75,2018-09-29 04:00:00,JAMES STREET,40,36,90.0
1893788,75,2018-09-29 05:00:00,JAMES STREET,40,36,90.0
1893800,75,2018-09-29 06:00:00,JAMES STREET,40,35,87.5
1893812,75,2018-09-29 07:00:00,JAMES STREET,40,24,60.0
1893824,75,2018-09-29 08:00:00,JAMES STREET,40,22,55.00000000000001
1893836,75,2018-09-29 09:00:00,JAMES STREET,40,28,70.0
1893848,75,2018-09-29 10:00:00,JAMES STREET,40,29,72.5
1893860,75,2018-09-29 11:00:00,JAMES STREET,40,27,67.5
1893872,75,2018-09-29 12:00:00,JAMES STREET,40,30,75.0
1893884,75,2018-09-29 13:00:00,JAMES STREET,40,26,65.0
1893896,75,2018-09-29 14:00:00,JAMES STREET,40,29,72.5
1893908,75,2018-09-29 15:00:00,JAMES STREET,40,21,52.5
1893920,75,2018-09-29 16:00:00,JAMES STREET,40,18,45.0
1893932,75,2018-09-29 17:00:00,JAMES STREET,40,12,30.0
1893944,75,2018-09-29 18:00:00,JAMES STREET,40,11,27.500000000000004
1893956,75,2018-09-29 19:00:00,JAMES STREET,40,16,40.0
